action,test,spot price,ABA,error abs,error rel,
swap,1,0.00010203132704046372,0.0001020165954047414,-1.4731635722319762e-8,-0.00014438345701881804
Swap Summary
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,10,6362.008495713109070421,0.0015718306579971192
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd,0,2596148429267497.565961631357824627,0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,2396.382388769465741917,0

swap,2,0.00010408136281737637,0.00010403844483262148,-4.291798475488599e-8,-0.0004123503343263376
Swap Summary
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,20,6362.008495713109070421,0.0031436613159942384
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd,0,2596148429267497.565961631357824627,0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,2396.382388769465741917,0

swap,3,0.00011034651005504817,0.00011010820494391283,-2.3830511113533842e-7,-0.0021596071413264996
Swap Summary
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,50,6362.008495713109070421,0.007859153289985597
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd,0,2596148429267497.565961631357824627,0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,2396.382388769465741917,0

swap,4,0.00012118944764728515,0.00012025470167984054,-9.347459674446094e-7,-0.007713097019512238
Swap Summary
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,100,6362.008495713109070421,0.015718306579971194
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd,0,2596148429267497.565961631357824627,0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,2396.382388769465741917,0

swap,5,0.00015710608274611672,0.0001512385280007038,-0.0000058675547454129125,-0.03734772481658063
Swap Summary
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,250,6362.008495713109070421,0.03929576644992799
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd,0,2596148429267497.565961631357824627,0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,2396.382388769465741917,0

swap,6,0.0002314821066110694,0.00020698231852213668,-0.00002449978808893272,-0.10583879872018215
Swap Summary
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,500,6362.008495713109070421,0.07859153289985597
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd,0,2596148429267497.565961631357824627,0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,2396.382388769465741917,0

swap,7,0.000479722116118808,0.00035992193995207345,-0.00011980017616673456,-0.24972827422670846
Swap Summary
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,1000,6362.008495713109070421,0.15718306579971195
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd,0,2596148429267497.565961631357824627,0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,2396.382388769465741917,0

single token join,1,0.0000248560962244,0.00002485579400062221,-3.0222377778963165e-10,-0.000012158939805396856
Single-Sided Join Summary
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,10,6362.008495713109070421,0.0015718306579971192
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd,0,2596148429267497.565961631357824627,0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,2396.382388769465741917,0

single token join,2,0.000024979837617604,0.000024979552376258597,-2.852413454022015e-10,-0.000011418863075442245
Single-Sided Join Summary
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,20,6362.008495713109070421,0.0031436613159942384
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd,0,2596148429267497.565961631357824627,0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,2396.382388769465741917,0

single token join,3,0.000025350982252748,0.00002535082814219436,-1.5411055364041915e-10,-0.000006079076230812076
Single-Sided Join Summary
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,50,6362.008495713109070421,0.007859153289985597
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd,0,2596148429267497.565961631357824627,0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,2396.382388769465741917,0

single token join,4,0.000025969295166748,0.00002596962698859784,3.3182184983995334e-10,0.00001277746845685784
Single-Sided Join Summary
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,100,6362.008495713109070421,0.015718306579971194
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd,0,2596148429267497.565961631357824627,0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,2396.382388769465741917,0

single token join,5,0.000027822340587477,0.000027826140328045314,3.799740568314404e-9,0.00013657156400510352
Single-Sided Join Summary
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,250,6362.008495713109070421,0.03929576644992799
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd,0,2596148429267497.565961631357824627,0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,2396.382388769465741917,0

single token join,6,0.000030904849593443,0.00003092119674937521,1.634715593220996e-8,0.0005289511564449836
Single-Sided Join Summary
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,500,6362.008495713109070421,0.07859153289985597
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd,0,2596148429267497.565961631357824627,0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,2396.382388769465741917,0

single token join,7,0.000037050427523012,0.00003711831248284625,6.788495983425205e-8,0.00183223148483479
Single-Sided Join Summary
